map_shape_id,role_title,full_name,political_party,bio,contact_email,contact_phone,holding_since,source_url,photo_url
17290,Councillor,Martin Medeiros,Independent,Councillor for Peel,Martin.Medeiros@brampton.ca,1 905 874-2634,,https://services6.arcgis.com/ONZht79c8QWuX759/arcgis/rest/services/Peel_Ward_Boundary/FeatureServer/replicafilescache/Peel_Ward_Boundary_-3456469171846657907.csv,https://peelregion.ca/sites/default/files/styles/original/public/2024-05/councillor-martin-medeiros.jpg
17290,Councillor,Martin Reid,Independent,Councillor for Peel,Martin.Reid@mississauga.ca,1 905 896-5900,,https://services6.arcgis.com/ONZht79c8QWuX759/arcgis/rest/services/Peel_Ward_Boundary/FeatureServer/replicafilescache/Peel_Ward_Boundary_-3456469171846657907.csv,https://peelregion.ca/sites/default/files/styles/original/public/2024-05/martin_reid.jpg
17290,Councillor,Matt Mahoney,Independent,Councillor for Peel,Matt.Mahoney@mississauga.ca,1 905 896-5800,,https://services6.arcgis.com/ONZht79c8QWuX759/arcgis/rest/services/Peel_Ward_Boundary/FeatureServer/replicafilescache/Peel_Ward_Boundary_-3456469171846657907.csv,https://peelregion.ca/sites/default/files/styles/original/public/2024-05/matt_mahoney.jpg
17290,Councillor,Michael Palleschi,Independent,Councillor for Peel,Michael.Palleschi@brampton.ca,1 905 874-2661,,https://services6.arcgis.com/ONZht79c8QWuX759/arcgis/rest/services/Peel_Ward_Boundary/FeatureServer/replicafilescache/Peel_Ward_Boundary_-3456469171846657907.csv,https://peelregion.ca/sites/default/files/styles/original/public/2024-05/councillor-michael-palleschi-2022.jpg
17290,Mayor,Nando Iannicca,Independent,Mayor for Peel,nando.iannicca@peelregion.ca,1 905 791-7800 x4310,,https://services6.arcgis.com/ONZht79c8QWuX759/arcgis/rest/services/Peel_Ward_Boundary/FeatureServer/replicafilescache/Peel_Ward_Boundary_-3456469171846657907.csv,https://peelregion.ca/sites/default/files/styles/original/public/2024-05/nando-iannicca_0.png
17290,Councillor,Natalie Hart,Independent,Councillor for Peel,natalie.hart@mississauga.ca,1 905 896-5500,,https://services6.arcgis.com/ONZht79c8QWuX759/arcgis/rest/services/Peel_Ward_Boundary/FeatureServer/replicafilescache/Peel_Ward_Boundary_-3456469171846657907.csv,https://peelregion.ca/sites/default/files/styles/original/public/2024-08/nataliehart.jpg
17290,Councillor,Pat Fortini,Independent,Councillor for Peel,Pat.Fortini@brampton.ca,1 905 874-2611,,https://services6.arcgis.com/ONZht79c8QWuX759/arcgis/rest/services/Peel_Ward_Boundary/FeatureServer/replicafilescache/Peel_Ward_Boundary_-3456469171846657907.csv,https://peelregion.ca/sites/default/files/styles/original/public/2024-05/councillor-fortini-2022.jpg
17290,Councillor,Paul Vicente,Independent,Councillor for Peel,Paul.Vicente@brampton.ca,1 905 874-2601,,https://services6.arcgis.com/ONZht79c8QWuX759/arcgis/rest/services/Peel_Ward_Boundary/FeatureServer/replicafilescache/Peel_Ward_Boundary_-3456469171846657907.csv,https://peelregion.ca/sites/default/files/styles/original/public/2024-05/councillor-paul-vicente.jpg
17290,Councillor,Stephen Dasko,Independent,Councillor for Peel,Stephen.Dasko@mississauga.ca,1 905 896-5100,,https://services6.arcgis.com/ONZht79c8QWuX759/arcgis/rest/services/Peel_Ward_Boundary/FeatureServer/replicafilescache/Peel_Ward_Boundary_-3456469171846657907.csv,https://peelregion.ca/sites/default/files/styles/original/public/2024-05/stephen_dasko_0.png
17290,Councillor,Sue McFadden,Independent,Councillor for Peel,Sue.McFadden@mississauga.ca,1 905 896-5010,,https://services6.arcgis.com/ONZht79c8QWuX759/arcgis/rest/services/Peel_Ward_Boundary/FeatureServer/replicafilescache/Peel_Ward_Boundary_-3456469171846657907.csv,https://peelregion.ca/sites/default/files/styles/original/public/2024-05/sue_mcfadden.jpg
17292,Councillor,Dan McCarthy,Independent,Councillor for Florenceville-Bristol,office@florencevillebristol.ca,1 506 392-6013,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17292,Councillor,Daniel Guest,Independent,Councillor for Florenceville-Bristol,office@florencevillebristol.ca,1 506 392-6013,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17292,Councillor,David Trafford,Independent,Councillor for Florenceville-Bristol,office@florencevillebristol.ca,1 506 392-6013,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17292,Councillor,Elizabeth Campbell,Independent,Councillor for Florenceville-Bristol,office@florencevillebristol.ca,1 506 392-6013,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17292,Mayor,Karl Curtis,Independent,Mayor for Florenceville-Bristol,office@florencevillebristol.ca,1 506 392-6013,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17292,Councillor,Nancy Whyte-McCauley,Independent,Councillor for Florenceville-Bristol,office@florencevillebristol.ca,1 506 392-6013,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17294,Councillor,Barbara McIntosh,Independent,Councillor for Bath,bath@nbnet.nb.ca,1 506 278-5293,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17294,Councillor,Charles McNair,Independent,Councillor for Bath,bath@nbnet.nb.ca,1 506 278-5293,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17294,Councillor,Jodi O'Neil,Independent,Councillor for Bath,bath@nbnet.nb.ca,1 506 278-5293,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17294,Mayor,Troy Stone,Independent,Mayor for Bath,bath@nbnet.nb.ca,1 506 278-5293,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17297,Mayor,Darryl Demmings,Independent,Mayor for Aroostook,varoostk@nb.aibn.com,1 506 273-6443,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17297,Councillor,Eileen McLaughlin,Independent,Councillor for Aroostook,varoostk@nb.aibn.com,1 506 273-6443,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17297,Councillor,Miranda Davenport,Independent,Councillor for Aroostook,varoostk@nb.aibn.com,1 506 273-6443,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17297,Councillor,Willis Bowmaster,Independent,Councillor for Aroostook,varoostk@nb.aibn.com,1 506 273-6443,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17299,Councillor,Cindy McLaughlin,Independent,Councillor for Perth-Andover,info@perth-andover.com,1 506 273-4959,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17299,Councillor,David Hoyt,Independent,Councillor for Perth-Andover,info@perth-andover.com,1 506 273-4959,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17299,Councillor,Jason Green,Independent,Councillor for Perth-Andover,info@perth-andover.com,1 506 273-4959,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17299,Mayor,Marianne Bell,Independent,Mayor for Perth-Andover,info@perth-andover.com,1 506 273-4959,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17299,Councillor,Paul Kinney,Independent,Councillor for Perth-Andover,info@perth-andover.com,1 506 273-4959,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17299,Councillor,Sheila Cummings,Independent,Councillor for Perth-Andover,info@perth-andover.com,1 506 273-4959,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17302,Mayor,Alexis Fenner,Independent,Mayor for Plaster Rock,vilprock@nb.sympatico.ca,1 506 356-6070,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17302,Councillor,Gary Harding,Independent,Councillor for Plaster Rock,vilprock@nb.sympatico.ca,1 506 356-6070,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17302,Councillor,John Bucci,Independent,Councillor for Plaster Rock,vilprock@nb.sympatico.ca,1 506 356-6070,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17302,Councillor,Maureen Porter,Independent,Councillor for Plaster Rock,vilprock@nb.sympatico.ca,1 506 356-6070,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17302,Councillor,Tony Wright,Independent,Councillor for Plaster Rock,vilprock@nb.sympatico.ca,1 506 356-6070,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17305,Councillor,Denise Lagacé Rioux,Independent,Councillor for Grand Falls,tgf@nbnet.nb.ca,1 506 475-7777,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17305,Councillor,Jean Réal Michaud,Independent,Councillor for Grand Falls,tgf@nbnet.nb.ca,1 506 475-7777,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17305,Councillor,Jean-Maurice Gagnon,Independent,Councillor for Grand Falls,tgf@nbnet.nb.ca,1 506 475-7777,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17305,Mayor,Marcel Deschenes,Independent,Mayor for Grand Falls,tgf@nbnet.nb.ca,1 506 475-7777,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17305,Councillor,Michel Ouellette,Independent,Councillor for Grand Falls,tgf@nbnet.nb.ca,1 506 475-7777,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17305,Councillor,Renaud Ouellette,Independent,Councillor for Grand Falls,tgf@nbnet.nb.ca,1 506 475-7777,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17305,Councillor,Rino Long,Independent,Councillor for Grand Falls,tgf@nbnet.nb.ca,1 506 475-7777,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17307,Councillor,Anne-Marie Pelletier,Independent,Councillor for Drummond,info@drummondnb.com,1 506 475-4000,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17307,Councillor,Donald Martin,Independent,Councillor for Drummond,info@drummondnb.com,1 506 475-4000,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17307,Mayor,France Roussel,Independent,Mayor for Drummond,info@drummondnb.com,1 506 475-4000,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17307,Councillor,Josée Rioux-Walker,Independent,Councillor for Drummond,info@drummondnb.com,1 506 475-4000,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17307,Councillor,Michel St-Amand,Independent,Councillor for Drummond,info@drummondnb.com,1 506 475-4000,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17309,Councillor,Jean-Eudes St.-Amand,Independent,Councillor for Saint-André,john.crsa@nb.aibn.com,1 506 473-7580,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17309,Mayor,Marcel Levesque,Independent,Mayor for Saint-André,john.crsa@nb.aibn.com,1 506 473-7580,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17309,Councillor,Michel Lavoie,Independent,Councillor for Saint-André,john.crsa@nb.aibn.com,1 506 473-7580,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17309,Councillor,Paul François Poitras,Independent,Councillor for Saint-André,john.crsa@nb.aibn.com,1 506 473-7580,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17309,Councillor,Pierre Poitras,Independent,Councillor for Saint-André,john.crsa@nb.aibn.com,1 506 473-7580,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17309,Councillor,Reginald Ouellette,Independent,Councillor for Saint-André,john.crsa@nb.aibn.com,1 506 473-7580,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17309,Councillor,Yvon Dubé,Independent,Councillor for Saint-André,john.crsa@nb.aibn.com,1 506 473-7580,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17310,Councillor,Angela Gentile,Independent,Councillor for Saint-Léonard,angela.gentile@montreal.ca,1 514 328-8410,,https://donnees.montreal.ca/dataset/381d74ca-dadd-459f-95c9-db255b5f4480/resource/ce1315a3-50ee-48d0-a0f0-9bcc15f65643/download/liste_elus_montreal.csv,"https://res.cloudinary.com/villemontreal/image/upload/f_auto,dpr_auto,q_auto,w_348,ar_1,c_fill/v1/portail/khkopgycq5lbwtrglxet.jpg"
17310,Mayor,Carmel St-Amand,Independent,Mayor for Saint-Léonard,sleonard@nbnet.nb.ca,1 506 423-3111,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17310,Councillor,Dominic Perri,Independent,Councillor for Saint-Léonard,dominic.perri@montreal.ca,1 514 328-8410,,https://donnees.montreal.ca/dataset/381d74ca-dadd-459f-95c9-db255b5f4480/resource/ce1315a3-50ee-48d0-a0f0-9bcc15f65643/download/liste_elus_montreal.csv,"https://res.cloudinary.com/villemontreal/image/upload/f_auto,dpr_auto,q_auto,w_348,ar_1,c_fill/v1/portail/fworbc2gjnet0duybhwi.jpg"
17310,Councillor,Kenneth Akerley,Independent,Councillor for Saint-Léonard,sleonard@nbnet.nb.ca,1 506 423-3111,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17310,Councillor,Lise Anne Roussel,Independent,Councillor for Saint-Léonard,sleonard@nbnet.nb.ca,1 506 423-3111,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17310,Councillor,Luc Martin,Independent,Councillor for Saint-Léonard,sleonard@nbnet.nb.ca,1 506 423-3111,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17310,Mayor,Michel Bissonnet,Independent,Mayor for Saint-Léonard,michel.bissonnet@montreal.ca,1 514 328-8410,,https://donnees.montreal.ca/dataset/381d74ca-dadd-459f-95c9-db255b5f4480/resource/ce1315a3-50ee-48d0-a0f0-9bcc15f65643/download/liste_elus_montreal.csv,"https://res.cloudinary.com/villemontreal/image/upload/f_auto,dpr_auto,q_auto,w_348,ar_1,c_fill/v1/portail/uduaqwfibe6vevyxzrft.jpg"
17310,Councillor,Serge Desjardins,Independent,Councillor for Saint-Léonard,sleonard@nbnet.nb.ca,1 506 423-3111,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17310,Councillor,Serge Sirois,Independent,Councillor for Saint-Léonard,sleonard@nbnet.nb.ca,1 506 423-3111,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17313,Councillor,Guillaume Cliche-Rivard,Independent,Councillor for Sainte-Anne,Guillaume.Cliche-Rivard.SHSA@assnat.qc.ca,1 514 933-8796,,http://www.assnat.qc.ca/fr/deputes/index.html,https://www.assnat.qc.ca/Media/Process.aspx?asset=ANQ.Vigie.Bll.Image_53369&process=Original&token=ZyMoxNwUn8ikQ+TRKYwPCjWrKwg+vIv9rjij7p3xLGTZDmLVSmJLoqe/vG7/YWzz
17314,Councillor,Isabelle Doucette,Independent,Councillor for Sainte-Anne-de-Madawaska,ste-anne@nb.aibn.com,1 506 445-2449,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17314,Councillor,Jean-Marie Cyr,Independent,Councillor for Sainte-Anne-de-Madawaska,ste-anne@nb.aibn.com,1 506 445-2449,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
17314,Councillor,Jean-Yves Girard,Independent,Councillor for Sainte-Anne-de-Madawaska,ste-anne@nb.aibn.com,1 506 445-2449,,http://www2.gnb.ca/content/gnb/en/departments/elg/local_government/content/community_profiles.html,
